"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press) Canadian [[Press]] - OTTAWA ([[CP]]) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan areas, but still found it harder to find work than natural-born citizens, Statistics Canada [[reported]] Wednesday.","Immigrants settled in big cities, but less likely to find work: StatsCan (Canadian Press) Canadian [[PresO]] - OTTAWA ([[zP]]) - Most of the nearly two million immigrants who arrived in Canada during the 1990s settled in one of the country's 27 census metropolitan areas, but still found it harder to find work than natural-born citizens, Statistics Canada [[yreported]] Wednesday.",0.1143450140953064,0.5506583452224731,0,3,0,54,"Successful"
"[[Sun]] [[postpones]] September [[user]] [[show]] [[Sun]] Microsystems Inc. has [[decided]] to postpone its [[September]] [[SunNetwork]] 2004 [[San]] [[Francisco]] [[user]] [[conference]], and is contemplating merging the [[event]] with its [[JavaOne]] [[2005]] [[developer]] [[conference]], scheduled for the [[end]] of [[June]] [[2005]].","[[uSn]] [[potspones]] September [[usmr]] [[ohow]] [[uSn]] Microsystems Inc. has [[ecided]] to postpone its [[SeptembeB]] [[SunNetwrk]] 2004 [[cSan]] [[Francsco]] [[usre]] [[confeence]], and is contemplating merging the [[yevent]] with its [[aJvaOne]] [[205]] [[developUer]] [[cnoference]], scheduled for the [[ned]] of [[Juie]] [[205]].",0.03687453269958496,0.3745383620262146,3,3,3,139,"Failed"
"Olympics: Emotional Zijlaard-van Moorsel defends time trial [[title]] ATHENS : Dutch cycling [[great]] Leontien [[Zijlaard-van]] [[Moorsel]] [[emotionally]] defended her Olympic time trial gold medal here. ","Olympics: Emotional Zijlaard-van Moorsel defends time trial [[hitle]] ATHENS : Dutch cycling [[reat]] Leontien [[iZjlaard-van]] [[oorsel]] [[emotionaMlly]] defended her Olympic time trial gold medal here. ",0.051331162452697754,0.0546383261680603,1,1,1,110,"Failed"
"[[Oracle]] launches Business [[Integlligence]] 10g [[Oracle]] [[introduced]] a [[new]] [[BI]] [[platform]] yesterday, Business [[Intelligence]] [[10g]] that rolls up into one solution all of their [[BI]] [[tools]]. However, more [[interesting]] than the nitty-gritty [[details]] of what is included is the back story taking place at the same time.","[[Oracie]] launches Business [[Integllignece]] 10g [[Orkacle]] [[Nintroduced]] a [[ne]] [[IB]] [[lpatform]] yesterday, Business [[Itelligence]] [[10]] that rolls up into one solution all of their [[IB]] [[tHools]]. However, more [[interestig]] than the nitty-gritty [[detasils]] of what is included is the back story taking place at the same time.",0.044656217098236084,0.7601112127304077,3,2,3,88,"Successful"
"Dutch cyclist [[defends]] Olympic gold [[AMSTERDAM]]  Cyclist Leontien [[Zijlaard-Van]] [[Moorsel]] won the first gold medal for the Netherlands at the Athens Olympic Games on [[Wednesday]]. ","Dutch cyclist [[defend]] Olympic gold [[AMSTEERDAM]]  Cyclist Leontien [[Zjilaard-Van]] [[oorsel]] won the first gold medal for the Netherlands at the Athens Olympic Games on [[Wedncsday]]. ",0.04231053590774536,0.04971730709075928,1,1,1,90,"Failed"
"Kroger's [[Profit]] [[Up]]; [[Price]] Cuts [[Weigh]]  [[NEW]] [[YORK]] (Reuters) - [[Kroger]] [[Co]]., the [[top]] U.S. [[grocer]], on  [[Tuesday]] [[posted]] a [[29]] [[percent]] [[rise]] in quarterly profit due to  cost controls, but price [[cuts]] to [[lure]] [[shoppers]] [[caused]] earnings  to miss [[Wall]] [[Street]] estimates and [[shares]] fell.","Kroger's [[Prlfit]] [[AUp]]; [[NPrice]] Cuts [[WeiWh]]  [[NDW]] [[YROK]] (Reuters) - [[Krogkr]] [[o]]., the [[Rtop]] U.S. [[gocer]], on  [[TuEesday]] [[posed]] a [[2k9]] [[percet]] [[riZse]] in quarterly profit due to  cost controls, but price [[cut]] to [[luwe]] [[shBppers]] [[Eaused]] earnings  to miss [[Waqll]] [[SCreet]] estimates and [[sahres]] fell.",0.03467971086502075,0.29596030712127686,2,2,2,175,"Failed"
"[[Expanding]] West [[Major]] League Soccer's two expansion teams, Real [[Salt]] Lake and Club Deportivo [[Chivas]] [[USA]], will join the [[Western]] Conference for the 2005 season.","[[Expandign]] West [[VMajor]] League Soccer's two expansion teams, Real [[Sal]] Lake and Club Deportivo [[CRivas]] [[US]], will join the [[WestHern]] Conference for the 2005 season.",0.030737757682800293,0.03427255153656006,1,1,1,99,"Failed"
"[[Pacers]] [[Activate]] [[Foster]] From [[Injured]] [[List]] (AP) AP - The [[Indiana]] Pacers activated [[center]] [[Jeff]] Foster from the [[injured]] [[list]] [[Tuesday]].","[[PacerW]] [[ctivate]] [[oFster]] From [[Injurde]] [[iLst]] (AP) AP - The [[IndianP]] Pacers activated [[cnter]] [[Jfef]] Foster from the [[injued]] [[ist]] [[Tkesday]].",0.02880573272705078,0.976040244102478,1,3,1,63,"Successful"
"Microsoft finalises three-year government deal Hot on the heels of its 10-year strategic partnership with the London Borough of Newham, Microsoft is close to signing a new broad three-year public sector agreement with the government. ","Microsoft finalises three-year government deal Hot on the heels of its 10-year strategic partnership with the London Borough of Newham, Microsoft is close to signing a new broad three-year public sector agreement with the government. ",0.5785652995109558,0.5785652995109558,2,2,3,1,"Skipped"
"[[Airlines]] Agree to Cut Flights at Chicago O'Hare  CHICAGO (Reuters) - U.S. airlines have agreed to limit  flights into Chicago's O'Hare International Airport to 88  arrivals per hour between 7 a.m. and 8 p.m. in an effort to cut  congestion that has slowed the whole U.S. aviation system,  [[federal]] officials said on [[Wednesday]].","[[Ailines]] Agree to Cut Flights at Chicago O'Hare  CHICAGO (Reuters) - U.S. airlines have agreed to limit  flights into Chicago's O'Hare International Airport to 88  arrivals per hour between 7 a.m. and 8 p.m. in an effort to cut  congestion that has slowed the whole U.S. aviation system,  [[federaul]] officials said on [[Wednesdah]].",0.268096923828125,0.6221575736999512,2,0,2,51,"Successful"
"[[Russia]] ready to contribute to settlement of [[South]] Ossetia [[conflict]]: Putin MOSCOW, [[Aug]]. [[18]] (Xinhuanet) -- [[Russian]] [[President]] [[Vladimir]] Putin said [[Wednesday]] that Russia is ready to contribute to a settlement of [[conflict]] between [[Georgia]] and its [[separatist]] [[province]] of South Ossetia. ","[[RusAsia]] ready to contribute to settlement of [[oSuth]] Ossetia [[conflicXt]]: Putin MOSCOW, [[Aoug]]. [[1]] (Xinhuanet) -- [[ussian]] [[NPresident]] [[Vladimitr]] Putin said [[Wednecday]] that Russia is ready to contribute to a settlement of [[cnflict]] between [[Georia]] and its [[sepratist]] [[prxovince]] of South Ossetia. ",0.01730555295944214,0.5808948874473572,0,3,0,87,"Successful"
"[[NASA]] confident of [[debris]] solution Six months before [[NASA]] plans to [[return]] the shuttle to [[space]], officials [[think]] they #39;ve essentially solved the [[problem]] that doomed Columbia in 2003 -- [[debris]] [[coming]] off its fuel ","[[ANSA]] confident of [[ebris]] solution Six months before [[NxASA]] plans to [[reZturn]] the shuttle to [[spcae]], officials [[tihnk]] they #39;ve essentially solved the [[probhem]] that doomed Columbia in 2003 -- [[debrTis]] [[coing]] off its fuel ",0.04682880640029907,0.9822214245796204,3,2,3,68,"Successful"
"Burundi [[Police]] [[Forcibly]] [[Disperse]] Tutsi [[Protest]] [[Police]] in [[Burundi]] #39;s [[capital]], Bujumbura, used tear [[gas]] to break up a [[demonstration]] Wednesday [[held]] to [[protest]] the [[massacre]] of [[Congolese]] [[Tutsi]] [[refugees]]. ","Burundi [[Pomice]] [[ForcQbly]] [[Diperse]] Tutsi [[Potest]] [[Pgolice]] in [[Buundi]] #39;s [[caXpital]], Bujumbura, used tear [[ngas]] to break up a [[demonstratin]] Wednesday [[Celd]] to [[rotest]] the [[massacUe]] of [[oCngolese]] [[Tusti]] [[refuees]]. ",0.01623404026031494,0.8501972556114197,0,3,0,96,"Successful"
"Veterans Committee counts for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of [[aFme]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",0.08956170082092285,0.9625035524368286,1,0,1,27,"Successful"
"[[Drive]] maker [[files]] counterclaims in patent suit Cornice [[blasts]] Seagate's suit over [[patents]] for [[tiny]] [[hard]] [[drives]] [[used]] in [[portable]] [[gadgets]].","[[rive]] maker [[afiles]] counterclaims in patent suit Cornice [[blLasts]] Seagate's suit over [[paents]] for [[ltiny]] [[Eard]] [[drves]] [[lsed]] in [[porHable]] [[gagdets]].",0.03657740354537964,0.9211989045143127,3,2,3,62,"Successful"
"HP moves [[network]] scanning [[software]] into [[beta]] CHICAGO - [[Hewlett-Packard]]([[HP]]) has moved its [[Active]] Counter Measures [[network]] [[security]] software into [[beta]] [[tests]] with a [[select]] group of [[European]] and [[North]] American customers in [[hopes]] of [[readying]] the product for a 2005 [[release]], an HP executive said at the HP World [[conference]] here in Chicago Wednesday.","HP moves [[etwork]] scanning [[softvare]] into [[bet]] CHICAGO - [[ewlett-Packard]]([[P]]) has moved its [[Activ]] Counter Measures [[etwork]] [[secyrity]] software into [[bet]] [[rests]] with a [[elect]] group of [[Euroean]] and [[Nort]] American customers in [[Thopes]] of [[rJeadying]] the product for a 2005 [[releas]], an HP executive said at the HP World [[conferene]] here in Chicago Wednesday.",0.04352164268493652,0.5411068201065063,3,2,3,126,"Successful"
"Martin announces [[major]] overhaul of [[key]] staff in [[Prime]] [[Minister's]] [[Office]] (Canadian [[Press]]) [[Canadian]] [[Press]] - OTTAWA ([[CP]]) - [[Paul]] [[Martin]] announced a [[major]] overhaul of his [[senior]] [[staff]] [[Wednesday]], with several close [[confidants]] and [[one]] [[ex-cabinet]] [[minister]] [[handed]] major [[roles]] in the Prime [[Minister's]] [[Office]] in a [[post-election]] shakeup.","Martin announces [[kmajor]] overhaul of [[Hkey]] staff in [[LPrime]] [[MinVister's]] [[Offcie]] (Canadian [[sress]]) [[GCanadian]] [[rPess]] - OTTAWA ([[PC]]) - [[sPaul]] [[MBrtin]] announced a [[majCor]] overhaul of his [[seior]] [[stoaff]] [[Wednesdy]], with several close [[Aconfidants]] and [[Vne]] [[ex-cabnet]] [[minrster]] [[handd]] major [[oles]] in the Prime [[Ministers']] [[Offce]] in a [[post-eYlection]] shakeup.",0.01808995008468628,0.7632427215576172,0,3,0,168,"Successful"
"[[Kerry]] [[assails]] [[Bush]] [[troop]] [[withdrawal]] plan (AFP) [[AFP]] - [[Democratic]] [[White]] [[House]] [[hopeful]] [[Senator]] [[John]] [[Kerry]] [[warned]] that [[President]] George W. Bush's plan to [[withdraw]] 70,[[000]] [[troops]] from Europe and [[Asia]] would [[hinder]] the war on [[terrorism]] and [[embolden]] [[North]] [[Korea]].","[[eKrry]] [[assaqls]] [[Busyh]] [[trop]] [[withdrwal]] plan (AFP) [[AFN]] - [[Dmeocratic]] [[Wchite]] [[HousPe]] [[opeful]] [[SenaXtor]] [[Jonh]] [[Kerrry]] [[warend]] that [[PresideVt]] George W. Bush's plan to [[wihtdraw]] 70,[[d000]] [[Ttroops]] from Europe and [[Aia]] would [[hilder]] the war on [[terorism]] and [[emboldeqn]] [[Norts]] [[Kore]].",0.01537168025970459,0.6022220849990845,0,3,0,133,"Successful"
"[[Iraq]] [[cleric]] 'to [[end]] Najaf [[revolt']] [[Shia]] [[cleric]] [[Moqtada]] [[Sadr]] [[reportedly]] [[agrees]] to [[end]] an [[uprising]] in the [[holy]] [[Iraqi]] [[city]] of [[Najaf]].","[[IrLq]] [[cljric]] 'to [[enwd]] Najaf [[rkevolt']] [[Seia]] [[cleYic]] [[oMqtada]] [[Soadr]] [[Qreportedly]] [[ageres]] to [[ed]] an [[purising]] in the [[ohly]] [[rIaqi]] [[ciyt]] of [[Najal]].",0.015066444873809814,0.1094733476638794,0,0,0,86,"Failed"
"Medtronic Quarterly Earnings Rise  [[CHICAGO]] (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.[[investor]].reuters.com/FullQuote.aspx?ticker=MDT.N target=/[[stocks]]/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on [[Wednesday]]  said its quarterly earnings rose amid brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.","Medtronic Quarterly Earnings Rise  [[CHICAGnO]] (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.[[inIvestor]].reuters.com/FullQuote.aspx?ticker=MDT.N target=/[[stIcks]]/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on [[Wednesdway]]  said its quarterly earnings rose amid brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.",0.034748375415802,0.6239147186279297,2,3,2,65,"Successful"
"[[Airlines]] Agree to Cuts at O'Hare [[Federal]] officials [[today]] announced plans to temporarily cut 37 flights operating at Chicago's O'Hare International Airport to help reduce the delay problems that ripple across the country.","[[Avirlines]] Agree to Cuts at O'Hare [[Feveral]] officials [[tnoday]] announced plans to temporarily cut 37 flights operating at Chicago's O'Hare International Airport to help reduce the delay problems that ripple across the country.",0.08451271057128906,0.613055408000946,2,0,2,38,"Successful"
"Stock Prices Climb Ahead of Google IPO NEW YORK - Investors shrugged off rising crude futures Wednesday to capture well-priced shares, sending the Nasdaq composite index up 1.6 percent ahead of Google Inc.'s much-anticipated initial public offering of stock.    In afternoon trading, the Dow Jones industrial average gained 67.10, or 0.7 percent, to 10,039.93...","Stock Prices Climb Ahead of Google IPO NEW YORK - Investors shrugged off rising crude futures Wednesday to capture well-priced shares, sending the Nasdaq composite index up 1.6 percent ahead of Google Inc.'s much-anticipated initial public offering of stock.    In afternoon trading, the Dow Jones industrial average gained 67.10, or 0.7 percent, to 10,039.93...",0.8493993282318115,0.8493993282318115,2,2,0,1,"Skipped"
"Today in [[Athens]] [[Leontien]] [[Zijlaard-van]] Moorsel of the Netherlands wipes a [[tear]] after [[winning]] the gold [[medal]] in the women #[[39]];s road cycling [[individual]] [[time]] [[trial]] at the [[Vouliagmeni]] [[Olympic]] Centre in [[Athens]] on [[Wednesday]]. ","Today in [[Atheps]] [[Leotnien]] [[Zijlaaqd-van]] Moorsel of the Netherlands wipes a [[teas]] after [[cwinning]] the gold [[meda]] in the women #[[N39]];s road cycling [[idnividual]] [[itme]] [[utrial]] at the [[houliagmeni]] [[aOlympic]] Centre in [[Athen]] on [[WedJesday]]. ",0.05528759956359863,0.678969144821167,1,3,1,106,"Successful"
"Medtronic Quarterly Net Up  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.[[investor]].reuters.com/FullQuote.aspx?ticker=MDT.N target=/[[stocks]]/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose on brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.","Medtronic Quarterly Net Up  CHICAGO (Reuters) - Medtronic Inc. &lt;A HREF=""http://www.[[invetor]].reuters.com/FullQuote.aspx?ticker=MDT.N target=/[[stoks]]/quickinfo/fullquote""&gt;MDT.N&lt;/A&gt; on Wednesday  said its quarterly earnings rose on brisk demand for devices  that manage irregular heart beats and products used to treat  the spine.",0.04258018732070923,0.7524728775024414,2,3,2,56,"Successful"
"Greek sprinters [[quit]] Games ATHENS (Reuters) - Greece #[[39]];s [[top]] two sprinters have [[quit]] the [[Olympic]] Games after [[submitting]] their country to [[six]] days of [[embarrassment]] in a hide-and-seek contest with [[anti-doping]] [[enforcers]]. ","Greek sprinters [[uqit]] Games ATHENS (Reuters) - Greece #[[9]];s [[tpo]] two sprinters have [[qdit]] the [[Olypmic]] Games after [[submititng]] their country to [[sxi]] days of [[embarrassmvnt]] in a hide-and-seek contest with [[anti-dping]] [[enfocrers]]. ",0.04706776142120361,0.4307768940925598,1,1,1,114,"Failed"
